ID,score,post,female,r_white,r_hispa,r_black,r_asian,r_other,cumgpa,parttime,underclassperson,instructor,session,year,online,lowgpa,gpamiss,q1,q2,q3,q4,age,time
1323,32.5,0,1,0,0,0,1,0,3.3008333345254264,0,1,Sun,F,2019,0,1,1,0,1,0,0,19,1
1324,45,0,0,0,0,0,1,0,3.3008333345254264,0,1,Sun,F,2019,0,1,1,0,1,0,0,19,1
1329,52.5,0,0,0,0,0,1,0,3.3008333345254264,0,1,Sun,F,2019,0,1,1,0,1,0,0,19,1
1346,85,0,0,0,0,0,1,0,3.3008333345254264,0,1,Sun,F,2019,0,1,1,0,1,0,0,19,1
1411,45,0,0,0,0,0,1,0,3.3008333345254264,0,1,Sun,F,2019,0,1,1,0,1,0,0,19,1
1434,80,0,0,0,0,0,1,0,3.3008333345254264,0,1,Sun,F,2019,0,1,1,0,1,0,0,19,1
1437,85,0,0,0,0,0,1,0,3.3008333345254264,0,1,Sun,F,2019,0,1,1,0,1,0,0,19,1
1460,62.5,0,1,0,0,0,1,0,3.3008333345254264,0,1,Sun,F,2019,0,1,1,0,1,0,0,19,1
1555,52.5,0,0,0,0,0,1,0,3.3008333345254264,0,1,Sun,F,2019,0,1,1,0,1,0,0,19,1
1573,55.00000000000001,0,0,0,0,0,1,0,3.3008333345254264,0,1,Sun,F,2019,0,1,1,0,1,0,0,19,1
1583,65,0,0,0,0,0,1,0,3.3008333345254264,0,1,Sun,F,2019,0,1,1,0,1,0,0,19,1
1610,50,0,0,0,0,0,1,0,3.3008333345254264,0,1,Sun,F,2019,0,1,1,0,1,0,0,21,1
1687,45,0,0,0,0,0,1,0,3.3008333345254264,0,1,Sun,F,2019,0,1,1,0,1,0,0,19,1
1694,45,0,0,0,0,0,1,0,3.3008333345254264,0,1,Sun,F,2019,0,1,1,0,1,0,0,19,1
1708,50,0,0,0,0,0,1,0,3.3008333345254264,0,1,Sun,F,2019,0,1,1,0,1,0,0,20,1
331,30,0,0,0,0,1,0,0,2.609999895095825,0,1,Acosta,F,2019,0,1,0,1,0,0,0,21,1
924,67.5,0,0,0,0,1,0,0,3,0,1,Acosta,F,2019,0,1,0,1,0,0,0,19,1
1341,65,0,0,0,0,1,0,0,3.3008333345254264,0,1,Acosta,F,2019,0,1,1,0,1,0,0,19,1
1706,50,0,1,0,0,1,0,0,3.3008333345254264,0,1,Acosta,F,2019,0,1,1,0,1,0,0,19,1
434,40,0,1,0,0,1,0,0,3.3008333345254264,0,1,Garcia,F,2019,0,1,1,0,1,0,0,21,1
839,50,0,1,0,0,1,0,0,3.759999990463257,0,1,Garcia,F,2019,0,0,0,0,0,0,1,20,1
1459,67.5,0,0,0,0,1,0,0,3.3008333345254264,0,1,Garcia,F,2019,0,1,1,0,1,0,0,19,1
1463,50,0,0,0,0,1,0,0,3.3008333345254264,0,1,Garcia,F,2019,0,1,1,0,1,0,0,19,1
260,20,0,1,0,0,1,0,0,3.700000047683716,0,0,Henry,F,2019,0,0,0,0,0,1,0,21,1
472,40,0,0,0,0,1,0,0,3.5799999237060547,0,0,Henry,F,2019,0,0,0,0,0,1,0,22,1
475,42.5,0,1,0,0,1,0,0,1.8600000143051147,0,0,Henry,F,2019,0,1,0,1,0,0,0,21,1
877,77.5,0,0,0,0,1,0,0,3.3008333345254264,0,1,Henry,F,2019,0,1,1,0,1,0,0,20,1
1088,65,0,0,0,0,1,0,0,3.3008333345254264,0,1,Henry,F,2019,0,1,1,0,1,0,0,31,1
2587,50,0,1,0,0,1,0,0,3.3008333345254264,0,1,Henry,F,2019,0,1,1,0,1,0,0,33,1
1484,67.5,0,1,0,0,1,0,0,3.3008333345254264,0,1,Joyce,F,2019,0,1,1,0,1,0,0,19,1
1576,42.5,0,1,0,0,1,0,0,3.3008333345254264,0,1,Joyce,F,2019,0,1,1,0,1,0,0,19,1
1829,37.5,0,0,0,0,1,0,0,3.3008333345254264,0,1,Joyce,F,2019,0,1,1,0,1,0,0,19,1
170,42.5,0,0,0,0,1,0,0,3.3008333345254264,0,1,Sun,F,2019,0,1,1,0,1,0,0,23,1
821,50,0,0,0,0,1,0,0,3.3008333345254264,0,1,Sun,F,2019,0,1,1,0,1,0,0,20,1
1060,25,0,1,0,0,1,0,0,4,0,1,Sun,F,2019,0,0,0,0,0,0,1,19,1
232,47.5,0,1,0,1,0,0,0,3.4700000286102295,0,0,Acosta,F,2019,0,0,0,0,0,1,0,21,1
521,35,0,1,0,1,0,0,0,3.609999895095825,0,1,Acosta,F,2019,0,0,0,0,0,1,0,21,1
535,60,0,0,0,1,0,0,0,3.2300000190734863,0,1,Acosta,F,2019,0,1,0,0,1,0,0,19,1
641,47.5,0,0,0,1,0,0,0,3.2300000190734863,0,1,Acosta,F,2019,0,1,0,0,1,0,0,19,1
748,40,0,1,0,1,0,0,0,3.700000047683716,0,1,Acosta,F,2019,0,0,0,0,0,1,0,20,1
1045,55.00000000000001,0,0,0,1,0,0,0,3.5,0,1,Acosta,F,2019,0,0,0,0,0,1,0,19,1
1313,47.5,0,0,0,1,0,0,0,3.869999885559082,0,1,Acosta,F,2019,0,0,0,0,0,0,1,19,1
1361,45,0,0,0,1,0,0,0,3.3008333345254264,0,1,Acosta,F,2019,0,1,1,0,1,0,0,19,1
1364,55.00000000000001,0,0,0,1,0,0,0,3.3008333345254264,0,1,Acosta,F,2019,0,1,1,0,1,0,0,19,1
1620,45,0,1,0,1,0,0,0,4,0,1,Acosta,F,2019,0,0,0,0,0,0,1,19,1
1686,57.49999999999999,0,0,0,1,0,0,0,3.3008333345254264,0,1,Acosta,F,2019,0,1,1,0,1,0,0,20,1
356,37.5,0,1,0,1,0,0,0,3.3008333345254264,0,1,Garcia,F,2019,0,1,1,0,1,0,0,37,1
502,37.5,0,1,0,1,0,0,0,3,0,1,Garcia,F,2019,0,1,0,1,0,0,0,19,1
504,47.5,0,1,0,1,0,0,0,3,0,1,Garcia,F,2019,0,1,0,1,0,0,0,19,1
628,50,0,1,0,1,0,0,0,3.3008333345254264,0,1,Garcia,F,2019,0,1,1,0,1,0,0,19,1
816,52.5,0,0,0,1,0,0,0,3.3008333345254264,0,1,Garcia,F,2019,0,1,1,0,1,0,0,20,1
1010,60,0,1,0,1,0,0,0,2.6500000953674316,0,1,Garcia,F,2019,0,1,0,1,0,0,0,19,1
1312,47.5,0,1,0,1,0,0,0,3.3008333345254264,0,1,Garcia,F,2019,0,1,1,0,1,0,0,19,1
1355,42.5,0,0,0,1,0,0,0,3.3008333345254264,0,1,Garcia,F,2019,0,1,1,0,1,0,0,19,1
1435,60,0,0,0,1,0,0,0,3.3008333345254264,0,1,Garcia,F,2019,0,1,1,0,1,0,0,19,1
1465,50,0,0,0,1,0,0,0,3.3008333345254264,0,1,Garcia,F,2019,0,1,1,0,1,0,0,19,1
1605,62.5,0,1,0,1,0,0,0,3.3008333345254264,0,1,Garcia,F,2019,0,1,1,0,1,0,0,19,1
2876,52.5,0,0,0,1,0,0,0,3.3008333345254264,0,1,Garcia,F,2019,0,1,1,0,1,0,0,34,1
51,67.5,0,0,0,1,0,0,0,3.859999895095825,0,1,Henry,F,2019,0,0,0,0,0,0,1,29,1
68,77.5,0,0,0,1,0,0,0,0,0,1,Henry,F,2019,0,1,0,1,0,0,0,28,1
73,82.5,0,0,0,1,0,0,0,2.7899999618530273,0,0,Henry,F,2019,0,1,0,1,0,0,0,30,1
197,70,0,1,0,1,0,0,0,3.9800000190734863,0,0,Henry,F,2019,0,0,0,0,0,0,1,26,1
209,42.5,0,1,0,1,0,0,0,0,0,1,Henry,F,2019,0,1,0,1,0,0,0,28,1
290,25,0,0,0,1,0,0,0,2.9000000953674316,0,0,Henry,F,2019,0,1,0,1,0,0,0,28,1
366,50,0,1,0,1,0,0,0,3.890000104904175,0,0,Henry,F,2019,0,0,0,0,0,0,1,23,1
515,27.500000000000004,0,0,0,1,0,0,0,2.640000104904175,0,0,Henry,F,2019,0,1,0,1,0,0,0,28,1
1453,60,0,0,0,1,0,0,0,3.3008333345254264,0,1,Henry,F,2019,0,1,1,0,1,0,0,19,1
1671,35,0,0,0,1,0,0,0,3.3008333345254264,0,1,Henry,F,2019,0,1,1,0,1,0,0,25,1
1866,55.00000000000001,0,0,0,1,0,0,0,3.9000000953674316,0,0,Henry,F,2019,0,0,0,0,0,0,1,31,1
2012,25,0,1,0,1,0,0,0,3.3008333345254264,0,1,Henry,F,2019,0,1,1,0,1,0,0,30,1
1448,35,0,1,0,1,0,0,0,3.3008333345254264,0,1,Joyce,F,2019,0,1,1,0,1,0,0,19,1
1595,72.5,0,0,0,1,0,0,0,3.3008333345254264,0,1,Joyce,F,2019,0,1,1,0,1,0,0,19,1
1651,60,0,1,0,1,0,0,0,3.3008333345254264,0,1,Joyce,F,2019,0,1,1,0,1,0,0,19,1
211,40,0,1,0,1,0,0,0,2.390000104904175,0,1,Sun,F,2019,0,1,0,1,0,0,0,20,1
217,32.5,0,0,0,1,0,0,0,3.559999942779541,0,1,Sun,F,2019,0,0,0,0,0,1,0,20,1
884,47.5,0,1,0,1,0,0,0,3.6500000953674316,0,1,Sun,F,2019,0,0,0,0,0,1,0,19,1
1315,25,0,0,0,1,0,0,0,3.3008333345254264,0,1,Sun,F,2019,0,1,1,0,1,0,0,19,1
1444,65,0,0,0,1,0,0,0,3.5,0,1,Sun,F,2019,0,0,0,0,0,1,0,19,1
1649,47.5,0,1,0,1,0,0,0,3.3008333345254264,0,1,Sun,F,2019,0,1,1,0,1,0,0,19,1
342,82.5,0,0,1,0,0,0,0,3.8399999141693115,0,0,Acosta,F,2019,0,0,0,0,0,0,1,20,1
538,60,0,1,1,0,0,0,0,3.1500000953674316,0,1,Acosta,F,2019,0,1,0,0,1,0,0,19,1
634,47.5,0,0,1,0,0,0,0,2.799999952316284,0,1,Acosta,F,2019,0,1,0,1,0,0,0,19,1
723,60,0,1,1,0,0,0,0,3,0,1,Acosta,F,2019,0,1,0,1,0,0,0,19,1
779,45,0,0,1,0,0,0,0,3.3008333345254264,0,1,Acosta,F,2019,0,1,1,0,1,0,0,20,1
806,70,0,0,1,0,0,0,0,4,0,1,Acosta,F,2019,0,0,0,0,0,0,1,21,1
814,67.5,0,0,1,0,0,0,0,3.3008333345254264,0,1,Acosta,F,2019,0,1,1,0,1,0,0,20,1
815,35,0,1,1,0,0,0,0,3.3008333345254264,0,1,Acosta,F,2019,0,1,1,0,1,0,0,20,1
849,37.5,0,1,1,0,0,0,0,3.3008333345254264,0,1,Acosta,F,2019,0,1,1,0,1,0,0,28,1
1110,42.5,0,1,1,0,0,0,0,3.3008333345254264,0,1,Acosta,F,2019,0,1,1,0,1,0,0,22,1
1112,75,0,0,1,0,0,0,0,3.3008333345254264,0,1,Acosta,F,2019,0,1,1,0,1,0,0,20,1
1303,50,0,0,1,0,0,0,0,3.3008333345254264,0,1,Acosta,F,2019,0,1,1,0,1,0,0,19,1
1308,45,0,1,1,0,0,0,0,3.3008333345254264,0,1,Acosta,F,2019,0,1,1,0,1,0,0,20,1
1318,57.49999999999999,0,0,1,0,0,0,0,3.3008333345254264,0,1,Acosta,F,2019,0,1,1,0,1,0,0,19,1
1366,37.5,0,1,1,0,0,0,0,3.3008333345254264,0,1,Acosta,F,2019,0,1,1,0,1,0,0,19,1
1396,57.49999999999999,0,0,1,0,0,0,0,3.3008333345254264,0,1,Acosta,F,2019,0,1,1,0,1,0,0,19,1
1397,52.5,0,1,1,0,0,0,0,3.3008333345254264,0,1,Acosta,F,2019,0,1,1,0,1,0,0,19,1
1417,60,0,0,1,0,0,0,0,3.3008333345254264,0,1,Acosta,F,2019,0,1,1,0,1,0,0,19,1
1461,72.5,0,0,1,0,0,0,0,3.3008333345254264,0,1,Acosta,F,2019,0,1,1,0,1,0,0,19,1
1479,70,0,0,1,0,0,0,0,3.3008333345254264,0,1,Acosta,F,2019,0,1,1,0,1,0,0,19,1
1541,70,0,1,1,0,0,0,0,3.3008333345254264,0,1,Acosta,F,2019,0,1,1,0,1,0,0,18,1
1557,55.00000000000001,0,0,1,0,0,0,0,3.3008333345254264,0,1,Acosta,F,2019,0,1,1,0,1,0,0,19,1
1622,67.5,0,0,1,0,0,0,0,3.3008333345254264,0,1,Acosta,F,2019,0,1,1,0,1,0,0,19,1
2232,77.5,0,1,1,0,0,0,0,3.3008333345254264,0,1,Acosta,F,2019,0,1,1,0,1,0,0,19,1
210,65,0,1,1,0,0,0,0,3.119999885559082,0,0,Garcia,F,2019,0,1,0,0,1,0,0,21,1
534,47.5,0,1,1,0,0,0,0,3.700000047683716,0,1,Garcia,F,2019,0,0,0,0,0,1,0,19,1
826,37.5,0,1,1,0,0,0,0,3.3008333345254264,0,1,Garcia,F,2019,0,1,1,0,1,0,0,20,1
902,80,0,0,1,0,0,0,0,3.3008333345254264,0,1,Garcia,F,2019,0,1,1,0,1,0,0,20,1
1380,50,0,1,1,0,0,0,0,3.3008333345254264,0,1,Garcia,F,2019,0,1,1,0,1,0,0,19,1
1407,62.5,0,0,1,0,0,0,0,4,0,1,Garcia,F,2019,0,0,0,0,0,0,1,19,1
1413,62.5,0,0,1,0,0,0,0,3.3008333345254264,0,1,Garcia,F,2019,0,1,1,0,1,0,0,19,1
1422,45,0,0,1,0,0,0,0,3.3008333345254264,0,1,Garcia,F,2019,0,1,1,0,1,0,0,19,1
1451,57.49999999999999,0,0,1,0,0,0,0,3.3008333345254264,0,1,Garcia,F,2019,0,1,1,0,1,0,0,19,1
1480,67.5,0,1,1,0,0,0,0,3.3008333345254264,0,1,Garcia,F,2019,0,1,1,0,1,0,0,19,1
1560,47.5,0,0,1,0,0,0,0,3.3008333345254264,0,1,Garcia,F,2019,0,1,1,0,1,0,0,19,1
1627,52.5,0,0,1,0,0,0,0,3.3008333345254264,0,1,Garcia,F,2019,0,1,1,0,1,0,0,19,1
1667,62.5,0,0,1,0,0,0,0,3.3008333345254264,0,1,Garcia,F,2019,0,1,1,0,1,0,0,21,1
1797,65,0,1,1,0,0,0,0,3.3008333345254264,0,1,Garcia,F,2019,0,1,1,0,1,0,0,20,1
4,52.5,0,1,1,0,0,0,0,3.4000000953674316,0,0,Henry,F,2019,0,0,0,0,0,1,0,27,1
6,70,0,0,1,0,0,0,0,3.3008333345254264,0,1,Henry,F,2019,0,1,1,0,1,0,0,48,1
78,67.5,0,0,1,0,0,0,0,3.3008333345254264,0,1,Henry,F,2019,0,1,1,0,1,0,0,26,1
240,40,0,0,1,0,0,0,0,2.9600000381469727,0,1,Henry,F,2019,0,1,0,1,0,0,0,32,1
308,45,0,1,1,0,0,0,0,3.0199999809265137,0,1,Henry,F,2019,0,1,0,0,1,0,0,22,1
315,52.5,0,0,1,0,0,0,0,3.369999885559082,0,0,Henry,F,2019,0,0,0,0,1,0,0,22,1
320,52.5,0,1,1,0,0,0,0,3.0299999713897705,0,1,Henry,F,2019,0,1,0,0,1,0,0,26,1
507,27.500000000000004,0,0,1,0,0,0,0,3.3008333345254264,0,1,Henry,F,2019,0,1,1,0,1,0,0,21,1
1095,65,0,0,1,0,0,0,0,4,0,1,Henry,F,2019,0,0,0,0,0,0,1,24,1
1371,47.5,0,0,1,0,0,0,0,3.3008333345254264,0,1,Henry,F,2019,0,1,1,0,1,0,0,19,1
1666,42.5,0,0,1,0,0,0,0,3.3008333345254264,0,1,Henry,F,2019,0,1,1,0,1,0,0,24,1
1715,37.5,0,0,1,0,0,0,0,3.3008333345254264,0,1,Henry,F,2019,0,1,1,0,1,0,0,19,1
1796,65,0,0,1,0,0,0,0,3.3008333345254264,0,1,Henry,F,2019,0,1,1,0,1,0,0,23,1
1845,57.49999999999999,0,1,1,0,0,0,0,3.3008333345254264,0,1,Henry,F,2019,0,1,1,0,1,0,0,31,1
1597,65,0,0,1,0,0,0,0,3.3008333345254264,0,1,Joyce,F,2019,0,1,1,0,1,0,0,19,1
1656,30,0,1,1,0,0,0,0,3.3008333345254264,0,1,Joyce,F,2019,0,1,1,0,1,0,0,19,1
2300,47.5,0,1,1,0,0,0,0,3.3008333345254264,0,1,Joyce,F,2019,0,1,1,0,1,0,0,18,1
2406,55.00000000000001,0,0,1,0,0,0,0,3.3008333345254264,0,1,Joyce,F,2019,0,1,1,0,1,0,0,18,1
2555,45,0,0,1,0,0,0,0,3.3008333345254264,0,1,Joyce,F,2019,0,1,1,0,1,0,0,18,1
2952,82.5,0,0,1,0,0,0,0,3.3008333345254264,0,1,Joyce,F,2019,0,1,1,0,1,0,0,18,1
172,42.5,0,0,1,0,0,0,0,2.819999933242798,0,0,Sun,F,2019,0,1,0,1,0,0,0,23,1
533,60,0,0,1,0,0,0,0,3.3008333345254264,0,1,Sun,F,2019,0,1,1,0,1,0,0,19,1
590,50,0,1,1,0,0,0,0,3.619999885559082,0,1,Sun,F,2019,0,0,0,0,0,1,0,22,1
609,35,0,0,1,0,0,0,0,3.5799999237060547,0,1,Sun,F,2019,0,0,0,0,0,1,0,23,1
635,65,0,0,1,0,0,0,0,4,0,1,Sun,F,2019,0,0,0,0,0,0,1,19,1
764,50,0,0,1,0,0,0,0,2.950000047683716,0,0,Sun,F,2019,0,1,0,1,0,0,0,20,1
919,37.5,0,0,1,0,0,0,0,3.8499999046325684,0,1,Sun,F,2019,0,0,0,0,0,0,1,19,1
1019,45,0,0,1,0,0,0,0,3.3008333345254264,0,1,Sun,F,2019,0,1,1,0,1,0,0,19,1
1314,70,0,1,1,0,0,0,0,4,0,1,Sun,F,2019,0,0,0,0,0,0,1,19,1
1328,62.5,0,0,1,0,0,0,0,3.3008333345254264,0,1,Sun,F,2019,0,1,1,0,1,0,0,19,1
1385,67.5,0,0,1,0,0,0,0,3.3008333345254264,0,1,Sun,F,2019,0,1,1,0,1,0,0,19,1
1387,67.5,0,0,1,0,0,0,0,3.3008333345254264,0,1,Sun,F,2019,0,1,1,0,1,0,0,19,1
1553,50,0,1,1,0,0,0,0,3.2100000381469727,0,1,Sun,F,2019,0,1,0,0,1,0,0,19,1
1563,50,0,0,1,0,0,0,0,3.3008333345254264,0,1,Sun,F,2019,0,1,1,0,1,0,0,19,1
1609,55.00000000000001,0,1,1,0,0,0,0,3.819999933242798,0,1,Sun,F,2019,0,0,0,0,0,0,1,20,1
1616,45,0,0,1,0,0,0,0,3.3008333345254264,0,1,Sun,F,2019,0,1,1,0,1,0,0,20,1
1618,67.5,0,0,1,0,0,0,0,3.3008333345254264,0,1,Sun,F,2019,0,1,1,0,1,0,0,19,1
1623,80,0,0,1,0,0,0,0,3.3008333345254264,0,1,Sun,F,2019,0,1,1,0,1,0,0,19,1
1705,42.5,0,0,1,0,0,0,0,3.3008333345254264,0,1,Sun,F,2019,0,1,1,0,1,0,0,20,1
1886,50,0,1,1,0,0,0,0,4,0,1,Sun,F,2019,0,0,0,0,0,0,1,20,1
2036,47.5,0,0,1,0,0,0,0,3.3008333345254264,0,1,Sun,F,2019,0,1,1,0,1,0,0,21,1
95,30,0,0,0,0,0,1,0,2.259999990463257,0,0,Placido,F,2019,1,1,0,1,0,0,0,26,1
99,60,0,1,0,0,0,1,0,3.7200000286102295,0,0,Placido,F,2019,1,0,0,0,0,0,1,32,1
151,60,0,1,0,0,0,1,0,3.950000047683716,0,0,Placido,F,2019,1,0,0,0,0,0,1,26,1
157,27.500000000000004,0,1,0,0,0,1,0,3.5,0,0,Placido,F,2019,1,0,0,0,0,1,0,42,1
206,60,0,0,0,0,0,1,0,3.4600000381469727,0,0,Placido,F,2019,1,0,0,0,0,1,0,22,1
231,45,0,0,0,0,0,1,0,2.7300000190734863,0,1,Placido,F,2019,1,1,0,1,0,0,0,21,1
254,25,0,0,0,0,0,1,0,3.240000009536743,0,1,Placido,F,2019,1,1,0,0,1,0,0,21,1
258,40,0,1,0,0,0,1,0,3.640000104904175,0,0,Placido,F,2019,1,0,0,0,0,1,0,22,1
343,52.5,0,0,0,0,0,1,0,3.940000057220459,0,0,Placido,F,2019,1,0,0,0,0,0,1,28,1
413,40,0,0,0,0,0,1,0,2.940000057220459,0,1,Placido,F,2019,1,1,0,1,0,0,0,20,1
473,35,0,0,0,0,0,1,0,1.409999966621399,0,1,Placido,F,2019,1,1,0,1,0,0,0,23,1
539,52.5,0,0,0,0,0,1,0,3.450000047683716,0,0,Placido,F,2019,1,0,0,0,0,1,0,21,1
623,47.5,0,1,0,0,0,1,0,3.700000047683716,0,1,Placido,F,2019,1,0,0,0,0,1,0,19,1
625,57.49999999999999,0,1,0,0,0,1,0,3.3299999237060547,0,1,Placido,F,2019,1,1,0,0,1,0,0,21,1
654,62.5,0,1,0,0,0,1,0,3,0,1,Placido,F,2019,1,1,0,1,0,0,0,20,1
674,55.00000000000001,0,1,0,0,0,1,0,3.3008333345254264,0,1,Placido,F,2019,1,1,1,0,1,0,0,19,1
730,27.500000000000004,0,1,0,0,0,1,0,3.3008333345254264,0,1,Placido,F,2019,1,1,1,0,1,0,0,20,1
744,87.5,0,0,0,0,0,1,0,3,0,1,Placido,F,2019,1,1,0,1,0,0,0,20,1
752,52.5,0,1,0,0,0,1,0,3.4100000858306885,0,1,Placido,F,2019,1,0,0,0,0,1,0,20,1
776,47.5,0,0,0,0,0,1,0,3.3008333345254264,0,1,Placido,F,2019,1,1,1,0,1,0,0,20,1
800,87.5,0,1,0,0,0,1,0,3.3399999141693115,0,1,Placido,F,2019,1,1,0,0,1,0,0,23,1
836,42.5,0,1,0,0,0,1,0,0,0,1,Placido,F,2019,1,1,0,1,0,0,0,20,1
1305,65,0,0,0,0,0,1,0,3.3008333345254264,0,1,Placido,F,2019,1,1,1,0,1,0,0,19,1
1390,67.5,0,1,0,0,0,1,0,3.3008333345254264,0,1,Placido,F,2019,1,1,1,0,1,0,0,20,1
1467,50,0,1,0,0,0,1,0,3.3008333345254264,0,1,Placido,F,2019,1,1,1,0,1,0,0,19,1
1483,87.5,0,0,0,0,0,1,0,3.3008333345254264,0,1,Placido,F,2019,1,1,1,0,1,0,0,19,1
1489,80,0,0,0,0,0,1,0,3.3008333345254264,0,1,Placido,F,2019,1,1,1,0,1,0,0,19,1
1544,42.5,0,1,0,0,0,1,0,3.3008333345254264,0,1,Placido,F,2019,1,1,1,0,1,0,0,19,1
1572,40,0,0,0,0,0,1,0,3.3008333345254264,0,1,Placido,F,2019,1,1,1,0,1,0,0,19,1
1590,45,0,1,0,0,0,1,0,3.3008333345254264,0,1,Placido,F,2019,1,1,1,0,1,0,0,19,1
1626,35,0,1,0,0,0,1,0,3.3008333345254264,0,1,Placido,F,2019,1,1,1,0,1,0,0,19,1
1727,62.5,0,0,0,0,0,1,0,3.3008333345254264,0,1,Placido,F,2019,1,1,1,0,1,0,0,19,1
1757,72.5,0,0,0,0,0,1,0,3.3008333345254264,0,1,Placido,F,2019,1,1,1,0,1,0,0,19,1
1819,62.5,0,0,0,0,0,1,0,3.4600000381469727,0,1,Placido,F,2019,1,0,0,0,0,1,0,19,1
28,45,0,1,0,0,1,0,0,3.640000104904175,0,0,Placido,F,2019,1,0,0,0,0,1,0,32,1
277,75,0,0,0,0,1,0,0,3.1500000953674316,0,0,Placido,F,2019,1,1,0,0,1,0,0,20,1
479,55.00000000000001,0,0,0,0,1,0,0,2.990000009536743,0,0,Placido,F,2019,1,1,0,1,0,0,0,22,1
508,52.5,0,1,0,0,1,0,0,3.75,0,0,Placido,F,2019,1,0,0,0,0,0,1,25,1
728,45,0,1,0,0,1,0,0,3.740000009536743,0,0,Placido,F,2019,1,0,0,0,0,0,1,19,1
1425,57.49999999999999,0,0,0,0,1,0,0,3.3008333345254264,0,1,Placido,F,2019,1,1,1,0,1,0,0,19,1
1575,37.5,0,0,0,0,1,0,0,3.3008333345254264,0,1,Placido,F,2019,1,1,1,0,1,0,0,19,1
17,55.00000000000001,0,1,0,1,0,0,0,2.880000114440918,0,0,Placido,F,2019,1,1,0,1,0,0,0,37,1
241,37.5,0,1,0,1,0,0,0,3.3008333345254264,0,1,Placido,F,2019,1,1,1,0,1,0,0,21,1
389,62.5,0,0,0,1,0,0,0,3.3008333345254264,0,1,Placido,F,2019,1,1,1,0,1,0,0,24,1
548,77.5,0,0,0,1,0,0,0,3.3008333345254264,0,1,Placido,F,2019,1,1,1,0,1,0,0,21,1
766,45,0,0,0,1,0,0,0,2.809999942779541,0,1,Placido,F,2019,1,1,0,1,0,0,0,20,1
1299,67.5,0,0,0,1,0,0,0,4,0,1,Placido,F,2019,1,0,0,0,0,0,1,19,1
273,70,0,0,1,0,0,0,0,3.3008333345254264,0,1,Placido,F,2019,1,1,1,0,1,0,0,22,1
275,27.500000000000004,0,1,1,0,0,0,0,2.690000057220459,0,1,Placido,F,2019,1,1,0,1,0,0,0,22,1
330,50,0,0,1,0,0,0,0,3.890000104904175,0,0,Placido,F,2019,1,0,0,0,0,0,1,24,1
664,37.5,0,0,1,0,0,0,0,3.3008333345254264,0,1,Placido,F,2019,1,1,1,0,1,0,0,19,1
698,37.5,0,0,1,0,0,0,0,3.3008333345254264,0,1,Placido,F,2019,1,1,1,0,1,0,0,20,1
706,52.5,0,0,1,0,0,0,0,4,0,1,Placido,F,2019,1,0,0,0,0,0,1,20,1
799,52.5,0,1,1,0,0,0,0,3.509999990463257,0,0,Placido,F,2019,1,0,0,0,0,1,0,20,1
828,32.5,0,1,1,0,0,0,0,3.3008333345254264,0,1,Placido,F,2019,1,1,1,0,1,0,0,21,1
900,40,0,1,1,0,0,0,0,4,0,1,Placido,F,2019,1,0,0,0,0,0,1,27,1
1334,52.5,0,1,1,0,0,0,0,3.3008333345254264,0,1,Placido,F,2019,1,1,1,0,1,0,0,19,1
1358,60,0,0,1,0,0,0,0,3.3008333345254264,0,1,Placido,F,2019,1,1,1,0,1,0,0,19,1
1377,52.5,0,0,1,0,0,0,0,3.3008333345254264,0,1,Placido,F,2019,1,1,1,0,1,0,0,20,1
1399,60,0,1,1,0,0,0,0,4,0,1,Placido,F,2019,1,0,0,0,0,0,1,19,1
1726,70,0,0,1,0,0,0,0,2.8499999046325684,0,1,Placido,F,2019,1,1,0,1,0,0,0,20,1
2446,50,0,1,1,0,0,0,0,3.6500000953674316,0,1,Placido,F,2019,1,0,0,0,0,1,0,24,1
2831,65,0,0,1,0,0,0,0,3.3008333345254264,0,1,Placido,F,2019,1,1,1,0,1,0,0,20,1
3,35,1,1,0,1,0,0,0,2.83,0,NA,Placido,F,2020,1,1,0,1,0,0,0,NA,2
5,40,1,1,0,1,0,0,0,3.3,1,NA,Garcia,F,2020,1,1,0,0,1,0,0,NA,2
8,32.5,1,0,0,1,0,0,0,2.75,0,NA,Vazquez,F,2020,1,1,1,1,0,0,0,NA,2
13,57.49999999999999,1,0,0,1,0,0,0,3.34,0,NA,Placido,F,2020,1,1,0,0,1,0,0,NA,2
15,65,1,0,0,0,0,0,1,2.25,1,NA,Price,F,2020,1,1,0,1,0,0,0,NA,2
16,40,1,0,0,1,0,0,0,3.41,0,NA,Abreu,F,2020,1,0,0,0,0,1,0,NA,2
20,55.00000000000001,1,0,0,1,0,0,0,3.24,0,NA,Placido,F,2020,1,1,0,0,1,0,0,NA,2
23,47.5,1,0,0,1,0,0,0,2.26,0,NA,Joyce,F,2020,1,1,1,1,0,0,0,NA,2
34,57.49999999999999,1,1,1,0,0,0,0,3,0,NA,Placido,F,2020,1,1,0,1,0,0,0,NA,2
37,40,1,1,0,0,1,0,0,3.15,0,NA,Placido,F,2020,1,1,0,0,1,0,0,NA,2
39,32.5,1,0,0,0,1,0,0,2.25,0,NA,Green,F,2020,1,1,1,1,0,0,0,NA,2
41,40,1,1,0,1,0,0,0,3.63,0,NA,Placido,F,2020,1,0,0,0,0,1,0,NA,2
46,50,1,1,1,0,0,0,0,3.83,0,NA,Placido,F,2020,1,0,0,0,0,0,1,NA,2
